"hh","state","n","year","sname"
"hh3","4",168,2008,"arizona"
"hh3","5",164,2008,"arkansas"
"hh3","6",1124,2008,"california"
"hh3","8",293,2008,"colorado"
"hh3","9",245,2008,"connecticut"
"hh3","10",188,2008,"delaware"
"hh3","11",221,2008,"district of columbia"
"hh3","12",562,2008,"florida"
"hh3","13",274,2008,"georgia"
"hh3","15",231,2008,"hawaii"
"hh3","16",174,2008,"idaho"
"hh3","17",445,2008,"illinois"
"hh3","18",232,2008,"indiana"
"hh3","19",306,2008,"iowa"
"hh3","20",200,2008,"kansas"
"hh3","21",173,2008,"kentucky"
"hh3","22",115,2008,"louisiana"
"hh3","23",235,2008,"maine"
"hh3","24",304,2008,"maryland"
"hh3","25",187,2008,"massachusetts"
"hh3","26",338,2008,"michigan"
"hh3","27",338,2008,"minnesota"
"hh3","28",104,2008,"mississippi"
"hh3","29",209,2008,"missouri"
"hh3","30",136,2008,"montana"
"hh3","31",245,2008,"nebraska"
"hh3","32",245,2008,"nevada"
"hh3","33",265,2008,"new hampshire"
"hh3","34",231,2008,"new jersey"
"hh3","35",124,2008,"new mexico"
"hh3","36",567,2008,"new york"
"hh3","37",263,2008,"north carolina"
"hh3","38",184,2008,"north dakota"
"hh3","39",385,2008,"ohio"
"hh3","40",192,2008,"oklahoma"
"hh3","41",206,2008,"oregon"
"hh3","42",451,2008,"pennsylvania"
"hh3","44",193,2008,"rhode island"
"hh3","45",180,2008,"south carolina"
"hh3","46",244,2008,"south dakota"
"hh3","47",173,2008,"tennessee"
"hh3","48",746,2008,"texas"
"hh3","49",182,2008,"utah"
"hh3","50",226,2008,"vermont"
"hh3","51",275,2008,"virginia"
"hh3","53",231,2008,"washington"
"hh3","54",158,2008,"west virginia"
"hh3","55",301,2008,"wisconsin"
"hh3","56",190,2008,"wyoming"
"hh4","1",181,2008,"alabama"
"hh4","2",342,2008,"alaska"
"hh4","4",205,2008,"arizona"
"hh4","5",138,2008,"arkansas"
"hh4","6",1723,2008,"california"
"hh4","8",460,2008,"colorado"
"hh4","9",491,2008,"connecticut"
"hh4","10",331,2008,"delaware"
"hh4","11",286,2008,"district of columbia"
"hh4","12",702,2008,"florida"
"hh4","13",372,2008,"georgia"
"hh4","15",373,2008,"hawaii"
"hh4","16",201,2008,"idaho"
"hh4","17",615,2008,"illinois"
"hh4","18",248,2008,"indiana"
"hh4","19",365,2008,"iowa"
"hh4","20",276,2008,"kansas"
"hh4","21",235,2008,"kentucky"
"hh4","22",144,2008,"louisiana"
"hh4","23",348,2008,"maine"
"hh4","24",556,2008,"maryland"
"hh4","25",330,2008,"massachusetts"
"hh4","26",452,2008,"michigan"
"hh4","27",521,2008,"minnesota"
"hh4","28",124,2008,"mississippi"
"hh4","29",314,2008,"missouri"
"hh4","30",149,2008,"montana"
"hh4","31",263,2008,"nebraska"
"hh4","32",304,2008,"nevada"
"hh4","33",518,2008,"new hampshire"
"hh4","34",470,2008,"new jersey"
"hh4","35",178,2008,"new mexico"
"hh4","36",830,2008,"new york"
"hh4","37",340,2008,"north carolina"
"hh4","38",237,2008,"north dakota"
"hh4","39",489,2008,"ohio"
"hh4","40",189,2008,"oklahoma"
"hh4","41",285,2008,"oregon"
"hh4","42",575,2008,"pennsylvania"
"hh4","44",339,2008,"rhode island"
"hh4","45",213,2008,"south carolina"
"hh4","46",290,2008,"south dakota"
"hh4","47",211,2008,"tennessee"
"hh4","48",928,2008,"texas"
"hh4","49",276,2008,"utah"
"hh4","50",275,2008,"vermont"
"hh4","51",487,2008,"virginia"
"hh4","53",387,2008,"washington"
"hh4","54",171,2008,"west virginia"
"hh4","55",409,2008,"wisconsin"
"hh4","56",297,2008,"wyoming"
"hh5","1",34,2008,"alabama"
"hh5","2",90,2008,"alaska"
"hh5","4",69,2008,"arizona"
"hh5","5",25,2008,"arkansas"
"hh5","6",795,2008,"california"
"hh5","8",187,2008,"colorado"
"hh5","9",257,2008,"connecticut"
"hh5","10",95,2008,"delaware"
"hh5","11",168,2008,"district of columbia"
"hh5","12",215,2008,"florida"
"hh5","13",127,2008,"georgia"
"hh5","15",133,2008,"hawaii"
"hh5","16",35,2008,"idaho"
"hh5","17",217,2008,"illinois"
"hh5","18",78,2008,"indiana"
"hh5","19",73,2008,"iowa"
"hh5","20",74,2008,"kansas"
"hh5","21",56,2008,"kentucky"
"hh5","22",52,2008,"louisiana"
"hh5","23",87,2008,"maine"
"hh5","24",257,2008,"maryland"
"hh5","25",168,2008,"massachusetts"
"hh5","26",117,2008,"michigan"
"hh5","27",156,2008,"minnesota"
"hh5","28",28,2008,"mississippi"
"hh5","29",75,2008,"missouri"
"hh5","30",31,2008,"montana"
"hh5","31",71,2008,"nebraska"
"hh5","32",91,2008,"nevada"
"hh5","33",184,2008,"new hampshire"
"hh5","34",268,2008,"new jersey"
"hh5","35",52,2008,"new mexico"
"hh5","36",329,2008,"new york"
"hh5","37",92,2008,"north carolina"
"hh5","38",42,2008,"north dakota"
"hh5","39",122,2008,"ohio"
"hh5","40",56,2008,"oklahoma"
"hh5","41",74,2008,"oregon"
"hh5","42",202,2008,"pennsylvania"
"hh5","44",119,2008,"rhode island"
"hh5","45",48,2008,"south carolina"
"hh5","46",60,2008,"south dakota"
"hh5","47",56,2008,"tennessee"
"hh5","48",305,2008,"texas"
"hh5","49",60,2008,"utah"
"hh5","50",70,2008,"vermont"
"hh5","51",200,2008,"virginia"
"hh5","53",134,2008,"washington"
"hh5","54",25,2008,"west virginia"
"hh5","55",93,2008,"wisconsin"
"hh5","56",61,2008,"wyoming"
"hh1","0",18499,2009,"united states"
"hh2","0",18747,2009,"united states"
"hh3","0",13753,2009,"united states"
"hh4","0",18814,2009,"united states"
"hh5","0",6447,2009,"united states"
"hh1","1",283,2009,"alabama"
"hh1","2",188,2009,"alaska"
"hh1","4",295,2009,"arizona"
"hh1","5",290,2009,"arkansas"
"hh1","6",1471,2009,"california"
"hh1","8",345,2009,"colorado"
"hh1","9",295,2009,"connecticut"
"hh1","10",256,2009,"delaware"
"hh1","11",343,2009,"district of columbia"
"hh1","12",845,2009,"florida"
"hh1","13",515,2009,"georgia"
"hh1","15",248,2009,"hawaii"
"hh1","16",183,2009,"idaho"
"hh1","17",539,2009,"illinois"
"hh1","18",314,2009,"indiana"
"hh1","19",276,2009,"iowa"
"hh1","20",275,2009,"kansas"
"hh1","21",323,2009,"kentucky"
"hh1","22",213,2009,"louisiana"
"hh1","23",322,2009,"maine"
"hh1","24",329,2009,"maryland"
"hh1","25",256,2009,"massachusetts"
"hh1","26",442,2009,"michigan"
"hh1","27",360,2009,"minnesota"
"hh1","28",280,2009,"mississippi"
"hh1","29",321,2009,"missouri"
"hh1","30",214,2009,"montana"
"hh1","31",256,2009,"nebraska"
"hh1","32",261,2009,"nevada"
"hh1","33",248,2009,"new hampshire"
"hh1","34",273,2009,"new jersey"
"hh1","35",230,2009,"new mexico"
"hh1","36",893,2009,"new york"
"hh1","37",461,2009,"north carolina"
"hh1","38",220,2009,"north dakota"
"hh1","39",535,2009,"ohio"
"hh1","40",238,2009,"oklahoma"
"hh1","41",248,2009,"oregon"
"hh1","42",545,2009,"pennsylvania"
"hh1","44",326,2009,"rhode island"
"hh1","45",325,2009,"south carolina"
"hh1","46",303,2009,"south dakota"
"hh1","47",308,2009,"tennessee"
"hh1","48",1145,2009,"texas"
"hh1","49",118,2009,"utah"
"hh1","50",212,2009,"vermont"
"hh1","51",304,2009,"virginia"
"hh1","53",252,2009,"washington"
"hh1","54",259,2009,"west virginia"
"hh1","55",311,2009,"wisconsin"
"hh1","56",207,2009,"wyoming"
"hh2","1",258,2009,"alabama"
"hh2","2",217,2009,"alaska"
"hh2","4",246,2009,"arizona"
"hh2","5",218,2009,"arkansas"
"hh2","6",1528,2009,"california"
"hh2","8",397,2009,"colorado"
"hh2","9",315,2009,"connecticut"
"hh2","10",298,2009,"delaware"
"hh2","11",291,2009,"district of columbia"
"hh2","12",881,2009,"florida"
"hh2","13",433,2009,"georgia"
"hh2","15",306,2009,"hawaii"
"hh2","16",236,2009,"idaho"
"hh2","17",557,2009,"illinois"
"hh2","18",295,2009,"indiana"
"hh2","19",354,2009,"iowa"
"hh2","20",306,2009,"kansas"
"hh2","21",288,2009,"kentucky"
"hh2","22",199,2009,"louisiana"
"hh2","23",353,2009,"maine"
"hh2","24",339,2009,"maryland"
"hh2","25",235,2009,"massachusetts"
"hh2","26",451,2009,"michigan"
"hh2","27",374,2009,"minnesota"
"hh2","28",213,2009,"mississippi"
"hh2","29",301,2009,"missouri"
"hh2","30",202,2009,"montana"
"hh2","31",291,2009,"nebraska"
"hh2","32",310,2009,"nevada"
"hh2","33",301,2009,"new hampshire"
"hh2","34",328,2009,"new jersey"
"hh2","35",207,2009,"new mexico"
"hh2","36",796,2009,"new york"
"hh2","37",430,2009,"north carolina"
"hh2","38",218,2009,"north dakota"
"hh2","39",539,2009,"ohio"
"hh2","40",276,2009,"oklahoma"
"hh2","41",285,2009,"oregon"
"hh2","42",555,2009,"pennsylvania"
"hh2","44",267,2009,"rhode island"
"hh2","45",313,2009,"south carolina"
"hh2","46",315,2009,"south dakota"
"hh2","47",270,2009,"tennessee"
"hh2","48",1096,2009,"texas"
"hh2","49",197,2009,"utah"
"hh2","50",257,2009,"vermont"
"hh2","51",368,2009,"virginia"
"hh2","53",269,2009,"washington"
"hh2","54",185,2009,"west virginia"
"hh2","55",349,2009,"wisconsin"
"hh2","56",234,2009,"wyoming"
"hh3","1",142,2009,"alabama"
"hh3","2",189,2009,"alaska"
"hh3","4",169,2009,"arizona"
"hh3","5",135,2009,"arkansas"
"hh3","6",1135,2009,"california"
"hh3","8",296,2009,"colorado"
"hh3","9",295,2009,"connecticut"
"hh3","10",206,2009,"delaware"
"hh3","11",181,2009,"district of columbia"
"hh3","12",578,2009,"florida"
"hh3","13",268,2009,"georgia"
"hh3","15",195,2009,"hawaii"
"hh3","16",168,2009,"idaho"
"hh3","17",463,2009,"illinois"
"hh3","18",204,2009,"indiana"
"hh3","19",282,2009,"iowa"
"hh3","20",215,2009,"kansas"
"hh3","21",185,2009,"kentucky"
"hh3","22",121,2009,"louisiana"
"hh3","23",261,2009,"maine"
"hh3","24",328,2009,"maryland"
"hh3","25",165,2009,"massachusetts"
"hh3","26",305,2009,"michigan"
"hh3","27",358,2009,"minnesota"
"hh3","28",109,2009,"mississippi"
"hh3","29",241,2009,"missouri"
"hh3","30",127,2009,"montana"
"hh3","31",221,2009,"nebraska"
"hh3","32",239,2009,"nevada"
"hh3","33",239,2009,"new hampshire"
"hh3","34",252,2009,"new jersey"
"hh3","35",139,2009,"new mexico"
"hh3","36",530,2009,"new york"
"hh3","37",273,2009,"north carolina"
"hh3","38",196,2009,"north dakota"
"hh3","39",390,2009,"ohio"
"hh3","40",193,2009,"oklahoma"
"hh3","41",204,2009,"oregon"
"hh3","42",414,2009,"pennsylvania"
"hh3","44",196,2009,"rhode island"
"hh3","45",194,2009,"south carolina"
"hh3","46",230,2009,"south dakota"
"hh3","47",177,2009,"tennessee"
"hh3","48",775,2009,"texas"
"hh3","49",181,2009,"utah"
"hh3","50",220,2009,"vermont"
"hh3","51",273,2009,"virginia"
"hh3","53",246,2009,"washington"
"hh3","54",163,2009,"west virginia"
"hh3","55",291,2009,"wisconsin"
"hh3","56",196,2009,"wyoming"
"hh4","1",164,2009,"alabama"
"hh4","2",307,2009,"alaska"
"hh4","4",200,2009,"arizona"
"hh4","5",130,2009,"arkansas"
"hh4","6",1713,2009,"california"
"hh4","8",433,2009,"colorado"
"hh4","9",483,2009,"connecticut"
"hh4","10",323,2009,"delaware"
"hh4","11",302,2009,"district of columbia"
"hh4","12",726,2009,"florida"
"hh4","13",371,2009,"georgia"
"hh4","15",338,2009,"hawaii"
"hh4","16",169,2009,"idaho"
"hh4","17",562,2009,"illinois"
"hh4","18",247,2009,"indiana"
"hh4","19",373,2009,"iowa"
"hh4","20",231,2009,"kansas"
"hh4","21",229,2009,"kentucky"
"hh4","22",171,2009,"louisiana"
"hh4","23",323,2009,"maine"
"hh4","24",568,2009,"maryland"
"hh4","25",314,2009,"massachusetts"
"hh4","26",444,2009,"michigan"
"hh4","27",487,2009,"minnesota"
"hh4","28",120,2009,"mississippi"
"hh4","29",317,2009,"missouri"
"hh4","30",150,2009,"montana"
"hh4","31",290,2009,"nebraska"
"hh4","32",273,2009,"nevada"
"hh4","33",511,2009,"new hampshire"
"hh4","34",460,2009,"new jersey"
"hh4","35",142,2009,"new mexico"
"hh4","36",812,2009,"new york"
"hh4","37",314,2009,"north carolina"
"hh4","38",253,2009,"north dakota"
"hh4","39",476,2009,"ohio"
"hh4","40",183,2009,"oklahoma"
"hh4","41",256,2009,"oregon"
"hh4","42",510,2009,"pennsylvania"
"hh4","44",338,2009,"rhode island"
"hh4","45",204,2009,"south carolina"
"hh4","46",266,2009,"south dakota"
"hh4","47",210,2009,"tennessee"
"hh4","48",934,2009,"texas"
"hh4","49",239,2009,"utah"
"hh4","50",290,2009,"vermont"
"hh4","51",449,2009,"virginia"
"hh4","53",383,2009,"washington"
"hh4","54",165,2009,"west virginia"
"hh4","55",380,2009,"wisconsin"
"hh4","56",281,2009,"wyoming"
"hh5","1",38,2009,"alabama"
"hh5","2",116,2009,"alaska"
"hh5","4",71,2009,"arizona"
"hh5","5",22,2009,"arkansas"
"hh5","6",767,2009,"california"
"hh5","8",186,2009,"colorado"
"hh5","9",264,2009,"connecticut"
"hh5","10",96,2009,"delaware"
"hh5","11",163,2009,"district of columbia"
"hh5","12",211,2009,"florida"
"hh5","13",117,2009,"georgia"
"hh5","15",129,2009,"hawaii"
"hh5","16",52,2009,"idaho"
"hh5","17",194,2009,"illinois"
"hh5","18",60,2009,"indiana"
"hh5","19",69,2009,"iowa"
"hh5","20",74,2009,"kansas"
"hh5","21",59,2009,"kentucky"
"hh5","22",48,2009,"louisiana"
"hh5","23",103,2009,"maine"
"hh5","24",246,2009,"maryland"
"hh5","25",170,2009,"massachusetts"
"hh5","26",114,2009,"michigan"
"hh5","27",163,2009,"minnesota"
"hh5","28",30,2009,"mississippi"
"hh5","29",90,2009,"missouri"
"hh5","30",23,2009,"montana"
"hh5","31",75,2009,"nebraska"
"hh5","32",86,2009,"nevada"
"hh5","33",168,2009,"new hampshire"
"hh5","34",240,2009,"new jersey"
"hh5","35",54,2009,"new mexico"
"hh5","36",318,2009,"new york"
"hh5","37",91,2009,"north carolina"
"hh5","38",47,2009,"north dakota"
"hh5","39",118,2009,"ohio"
"hh5","40",74,2009,"oklahoma"
"hh5","41",79,2009,"oregon"
"hh5","42",200,2009,"pennsylvania"
"hh5","44",107,2009,"rhode island"
"hh5","45",40,2009,"south carolina"
"hh5","46",62,2009,"south dakota"
"hh5","47",54,2009,"tennessee"
"hh5","48",289,2009,"texas"
"hh5","49",59,2009,"utah"
"hh5","50",62,2009,"vermont"
"hh5","51",218,2009,"virginia"
"hh5","53",129,2009,"washington"
"hh5","54",26,2009,"west virginia"
"hh5","55",103,2009,"wisconsin"
"hh5","56",73,2009,"wyoming"
"hh1","0",18619,2010,"united states"
"hh2","0",18223,2010,"united states"
"hh3","0",13357,2010,"united states"
"hh4","0",18555,2010,"united states"
"hh5","0",6434,2010,"united states"
"hh1","1",281,2010,"alabama"
"hh1","2",212,2010,"alaska"
"hh1","4",294,2010,"arizona"
"hh1","5",244,2010,"arkansas"
"hh1","6",1498,2010,"california"
"hh1","8",345,2010,"colorado"
"hh1","9",306,2010,"connecticut"
"hh1","10",259,2010,"delaware"
"hh1","11",367,2010,"district of columbia"
"hh1","12",883,2010,"florida"
"hh1","13",526,2010,"georgia"
"hh1","15",216,2010,"hawaii"
"hh1","16",186,2010,"idaho"
"hh1","17",579,2010,"illinois"
"hh1","18",299,2010,"indiana"
"hh1","19",302,2010,"iowa"
"hh1","20",276,2010,"kansas"
"hh1","21",343,2010,"kentucky"
"hh1","22",268,2010,"louisiana"
"hh1","23",315,2010,"maine"
"hh1","24",327,2010,"maryland"
"hh1","25",231,2010,"massachusetts"
"hh1","26",436,2010,"michigan"
"hh1","27",402,2010,"minnesota"
"hh1","28",295,2010,"mississippi"
"hh1","29",300,2010,"missouri"
"hh1","30",192,2010,"montana"
"hh1","31",237,2010,"nebraska"
"hh1","32",275,2010,"nevada"
"hh1","33",210,2010,"new hampshire"
"hh1","34",288,2010,"new jersey"
"hh1","35",217,2010,"new mexico"
"hh1","36",907,2010,"new york"
"hh1","37",438,2010,"north carolina"
"hh1","38",215,2010,"north dakota"
"hh1","39",547,2010,"ohio"
"hh1","40",276,2010,"oklahoma"
"hh1","41",235,2010,"oregon"
"hh1","42",579,2010,"pennsylvania"
"hh1","44",324,2010,"rhode island"
"hh1","45",314,2010,"south carolina"
"hh1","46",272,2010,"south dakota"
"hh1","47",300,2010,"tennessee"
"hh1","48",1140,2010,"texas"
"hh1","49",132,2010,"utah"
"hh1","50",218,2010,"vermont"
"hh1","51",331,2010,"virginia"
"hh1","53",234,2010,"washington"
"hh1","54",243,2010,"west virginia"
"hh1","55",303,2010,"wisconsin"
"hh1","56",202,2010,"wyoming"
"hh2","1",209,2010,"alabama"
"hh2","2",207,2010,"alaska"
"hh2","4",223,2010,"arizona"
"hh2","5",206,2010,"arkansas"
"hh2","6",1553,2010,"california"
"hh2","8",346,2010,"colorado"
"hh2","9",322,2010,"connecticut"
"hh2","10",283,2010,"delaware"
"hh2","11",288,2010,"district of columbia"
"hh2","12",860,2010,"florida"
"hh2","13",417,2010,"georgia"
"hh2","15",269,2010,"hawaii"
"hh2","16",225,2010,"idaho"
"hh2","17",549,2010,"illinois"
"hh2","18",292,2010,"indiana"
"hh2","19",346,2010,"iowa"
"hh2","20",308,2010,"kansas"
"hh2","21",244,2010,"kentucky"
"hh2","22",169,2010,"louisiana"
"hh2","23",306,2010,"maine"
"hh2","24",357,2010,"maryland"
"hh2","25",222,2010,"massachusetts"
"hh2","26",449,2010,"michigan"
"hh2","27",374,2010,"minnesota"
"hh2","28",185,2010,"mississippi"
"hh2","29",330,2010,"missouri"
"hh2","30",199,2010,"montana"
"hh2","31",269,2010,"nebraska"
"hh2","32",305,2010,"nevada"
"hh2","33",261,2010,"new hampshire"
"hh2","34",297,2010,"new jersey"
"hh2","35",184,2010,"new mexico"
"hh2","36",781,2010,"new york"
"hh2","37",384,2010,"north carolina"
"hh2","38",212,2010,"north dakota"
"hh2","39",513,2010,"ohio"
"hh2","40",262,2010,"oklahoma"
"hh2","41",258,2010,"oregon"
"hh2","42",564,2010,"pennsylvania"
"hh2","44",249,2010,"rhode island"
"hh2","45",264,2010,"south carolina"
"hh2","46",330,2010,"south dakota"
"hh2","47",286,2010,"tennessee"
"hh2","48",1128,2010,"texas"
"hh2","49",211,2010,"utah"
"hh2","50",221,2010,"vermont"
"hh2","51",329,2010,"virginia"
"hh2","53",331,2010,"washington"
"hh2","54",198,2010,"west virginia"
"hh2","55",383,2010,"wisconsin"
"hh2","56",265,2010,"wyoming"
"hh3","1",127,2010,"alabama"
"hh3","2",170,2010,"alaska"
"hh3","4",171,2010,"arizona"
"hh3","5",134,2010,"arkansas"
"hh3","6",1164,2010,"california"
"hh3","8",294,2010,"colorado"
"hh3","9",255,2010,"connecticut"
"hh3","10",217,2010,"delaware"
"hh3","11",196,2010,"district of columbia"
"hh3","12",533,2010,"florida"
"hh3","13",260,2010,"georgia"
"hh3","15",219,2010,"hawaii"
"hh3","16",165,2010,"idaho"
"hh3","17",419,2010,"illinois"
"hh3","18",223,2010,"indiana"
"hh3","19",256,2010,"iowa"
"hh3","20",200,2010,"kansas"
"hh3","21",185,2010,"kentucky"
"hh3","22",123,2010,"louisiana"
"hh3","23",261,2010,"maine"
"hh3","24",306,2010,"maryland"
"hh3","25",170,2010,"massachusetts"
"hh3","26",289,2010,"michigan"
"hh3","27",302,2010,"minnesota"
"hh3","28",117,2010,"mississippi"
"hh3","29",219,2010,"missouri"
"hh3","30",117,2010,"montana"
"hh3","31",223,2010,"nebraska"
"hh3","32",208,2010,"nevada"
"hh3","33",250,2010,"new hampshire"
"hh3","34",247,2010,"new jersey"
"hh3","35",134,2010,"new mexico"
"hh3","36",573,2010,"new york"
"hh3","37",263,2010,"north carolina"
"hh3","38",189,2010,"north dakota"
"hh3","39",369,2010,"ohio"
"hh3","40",193,2010,"oklahoma"
"hh3","41",188,2010,"oregon"
"hh3","42",414,2010,"pennsylvania"
"hh3","44",203,2010,"rhode island"
"hh3","45",169,2010,"south carolina"
"hh3","46",218,2010,"south dakota"
"hh3","47",157,2010,"tennessee"
"hh3","48",725,2010,"texas"
"hh3","49",180,2010,"utah"
"hh3","50",214,2010,"vermont"
"hh3","51",289,2010,"virginia"
"hh3","53",232,2010,"washington"
"hh3","54",135,2010,"west virginia"
"hh3","55",284,2010,"wisconsin"
"hh3","56",208,2010,"wyoming"
"hh4","1",171,2010,"alabama"
"hh4","2",295,2010,"alaska"
"hh4","4",216,2010,"arizona"
"hh4","5",131,2010,"arkansas"
"hh4","6",1633,2010,"california"
"hh4","8",460,2010,"colorado"
"hh4","9",488,2010,"connecticut"
"hh4","10",338,2010,"delaware"
"hh4","11",286,2010,"district of columbia"
"hh4","12",671,2010,"florida"
"hh4","13",348,2010,"georgia"
"hh4","15",344,2010,"hawaii"
"hh4","16",151,2010,"idaho"
"hh4","17",547,2010,"illinois"
"hh4","18",242,2010,"indiana"
"hh4","19",375,2010,"iowa"
"hh4","20",244,2010,"kansas"
"hh4","21",248,2010,"kentucky"
"hh4","22",137,2010,"louisiana"
"hh4","23",309,2010,"maine"
"hh4","24",525,2010,"maryland"
"hh4","25",300,2010,"massachusetts"
"hh4","26",386,2010,"michigan"
"hh4","27",497,2010,"minnesota"
"hh4","28",134,2010,"mississippi"
"hh4","29",306,2010,"missouri"
"hh4","30",139,2010,"montana"
"hh4","31",309,2010,"nebraska"
"hh4","32",312,2010,"nevada"
"hh4","33",492,2010,"new hampshire"
"hh4","34",441,2010,"new jersey"
"hh4","35",143,2010,"new mexico"
"hh4","36",774,2010,"new york"
"hh4","37",315,2010,"north carolina"
"hh4","38",253,2010,"north dakota"
"hh4","39",472,2010,"ohio"
"hh4","40",198,2010,"oklahoma"
"hh4","41",271,2010,"oregon"
"hh4","42",499,2010,"pennsylvania"
"hh4","44",331,2010,"rhode island"
"hh4","45",189,2010,"south carolina"
"hh4","46",285,2010,"south dakota"
"hh4","47",204,2010,"tennessee"
"hh4","48",963,2010,"texas"
"hh4","49",215,2010,"utah"
"hh4","50",289,2010,"vermont"
"hh4","51",468,2010,"virginia"
"hh4","53",375,2010,"washington"
"hh4","54",173,2010,"west virginia"
"hh4","55",370,2010,"wisconsin"
"hh4","56",293,2010,"wyoming"
"hh5","1",56,2010,"alabama"
"hh5","2",98,2010,"alaska"
"hh5","4",73,2010,"arizona"
"hh5","5",39,2010,"arkansas"
"hh5","6",707,2010,"california"
"hh5","8",198,2010,"colorado"
"hh5","9",259,2010,"connecticut"
"hh5","10",87,2010,"delaware"
"hh5","11",196,2010,"district of columbia"
"hh5","12",214,2010,"florida"
"hh5","13",123,2010,"georgia"
"hh5","15",132,2010,"hawaii"
"hh5","16",39,2010,"idaho"
"hh5","17",201,2010,"illinois"
"hh5","18",64,2010,"indiana"
"hh5","19",59,2010,"iowa"
"hh5","20",77,2010,"kansas"
"hh5","21",38,2010,"kentucky"
"hh5","22",46,2010,"louisiana"
"hh5","23",78,2010,"maine"
"hh5","24",284,2010,"maryland"
"hh5","25",185,2010,"massachusetts"
"hh5","26",137,2010,"michigan"
"hh5","27",153,2010,"minnesota"
"hh5","28",34,2010,"mississippi"
"hh5","29",88,2010,"missouri"
"hh5","30",37,2010,"montana"
"hh5","31",78,2010,"nebraska"
"hh5","32",72,2010,"nevada"
"hh5","33",176,2010,"new hampshire"
"hh5","34",238,2010,"new jersey"
"hh5","35",60,2010,"new mexico"
"hh5","36",325,2010,"new york"
"hh5","37",99,2010,"north carolina"
"hh5","38",62,2010,"north dakota"
"hh5","39",118,2010,"ohio"
"hh5","40",52,2010,"oklahoma"
"hh5","41",74,2010,"oregon"
"hh5","42",175,2010,"pennsylvania"
"hh5","44",114,2010,"rhode island"
"hh5","45",55,2010,"south carolina"
"hh5","46",66,2010,"south dakota"
"hh5","47",45,2010,"tennessee"
"hh5","48",282,2010,"texas"
"hh5","49",60,2010,"utah"
"hh5","50",74,2010,"vermont"
"hh5","51",197,2010,"virginia"
"hh5","53",113,2010,"washington"
"hh5","54",38,2010,"west virginia"
"hh5","55",96,2010,"wisconsin"
