"year","r","hh","n"
2020,"TN","hh3",233
2020,"TX","hh3",573
2020,"UT","hh3",142
2020,"VT","hh3",144
2020,"VA","hh3",180
2020,"WA","hh3",195
2020,"WV","hh3",191
2020,"WI","hh3",151
2020,"WY","hh3",166
2020,"AL","hh4",345
2020,"AK","hh4",214
2020,"AZ","hh4",303
2020,"AR","hh4",271
2020,"CA","hh4",1576
2020,"CO","hh4",247
2020,"CT","hh4",180
2020,"DE","hh4",221
2020,"DC","hh4",256
2020,"FL","hh4",812
2020,"GA","hh4",359
2020,"HI","hh4",309
2020,"ID","hh4",329
2020,"IL","hh4",490
2020,"IN","hh4",287
2020,"IA","hh4",224
2020,"KS","hh4",243
2020,"KY","hh4",183
2020,"LA","hh4",358
2020,"ME","hh4",126
2020,"MD","hh4",210
2020,"MA","hh4",329
2020,"MI","hh4",382
2020,"MN","hh4",238
2020,"MS","hh4",260
2020,"MO","hh4",232
2020,"MT","hh4",284
2020,"NE","hh4",244
2020,"NV","hh4",245
2020,"NH","hh4",246
2020,"NJ","hh4",335
2020,"NM","hh4",283
2020,"NY","hh4",569
2020,"NC","hh4",404
2020,"ND","hh4",275
2020,"OH","hh4",407
2020,"OK","hh4",248
2020,"OR","hh4",345
2020,"PA","hh4",467
2020,"RI","hh4",185
2020,"SC","hh4",304
2020,"SD","hh4",216
2020,"TN","hh4",276
2020,"TX","hh4",999
2020,"UT","hh4",305
2020,"VT","hh4",228
2020,"VA","hh4",341
2020,"WA","hh4",388
2020,"WV","hh4",300
2020,"WI","hh4",256
2020,"WY","hh4",265
2020,"AL","hh5",174
2020,"AK","hh5",142
2020,"AZ","hh5",182
2020,"AR","hh5",107
2020,"CA","hh5",1275
2020,"CO","hh5",200
2020,"CT","hh5",149
2020,"DE","hh5",99
2020,"DC","hh5",360
2020,"FL","hh5",399
2020,"GA","hh5",234
2020,"HI","hh5",194
2020,"ID","hh5",144
2020,"IL","hh5",369
2020,"IN","hh5",148
2020,"IA","hh5",113
2020,"KS","hh5",146
2020,"KY","hh5",88
2020,"LA","hh5",184
2020,"ME","hh5",65
2020,"MD","hh5",247
2020,"MA","hh5",369
2020,"MI","hh5",270
2020,"MN","hh5",200
2020,"MS","hh5",83
2020,"MO","hh5",154
2020,"MT","hh5",152
2020,"NE","hh5",145
2020,"NV","hh5",124
2020,"NH","hh5",197
2020,"NJ","hh5",319
2020,"NM","hh5",126
2020,"NY","hh5",503
2020,"NC","hh5",243
2020,"ND","hh5",154
2020,"OH","hh5",222
2020,"OK","hh5",132
2020,"OR","hh5",209
2020,"PA","hh5",297
2020,"RI","hh5",108
2020,"SC","hh5",149
2020,"SD","hh5",107
2020,"TN","hh5",163
2020,"TX","hh5",608
2020,"UT","hh5",216
2020,"VT","hh5",143
2020,"VA","hh5",303
2020,"WA","hh5",290
2020,"WV","hh5",120
2020,"WI","hh5",151
2020,"WY","hh5",107
2021,"US","hh1",10411
2021,"US","hh2",11124
2021,"US","hh3",9316
2021,"US","hh4",16509
2021,"US","hh5",11788
2021,"AL","hh1",343
2021,"AK","hh1",92
2021,"AZ","hh1",169
2021,"AR","hh1",275
2021,"CA","hh1",855
2021,"CO","hh1",106
2021,"CT","hh1",87
2021,"DE","hh1",109
2021,"DC","hh1",228
2021,"FL","hh1",560
2021,"GA","hh1",258
2021,"HI","hh1",137
2021,"ID","hh1",115
2021,"IL","hh1",235
2021,"IN","hh1",142
2021,"IA","hh1",85
2021,"KS","hh1",96
2021,"KY","hh1",171
2021,"LA","hh1",355
2021,"ME","hh1",58
2021,"MD","hh1",77
2021,"MA","hh1",191
2021,"MI","hh1",235
2021,"MN","hh1",97
2021,"MS","hh1",339
2021,"MO","hh1",137
2021,"MT","hh1",164
2021,"NE","hh1",81
2021,"NV","hh1",141
2021,"NH","hh1",89
2021,"NJ","hh1",157
2021,"NM","hh1",268
2021,"NY","hh1",449
2021,"NC","hh1",284
2021,"ND","hh1",124
2021,"OH","hh1",279
2021,"OK","hh1",183
2021,"OR","hh1",108
2021,"PA","hh1",249
2021,"RI","hh1",84
2021,"SC","hh1",196
2021,"SD","hh1",77
2021,"TN","hh1",200
2021,"TX","hh1",658
2021,"UT","hh1",92
2021,"VT","hh1",131
2021,"VA","hh1",168
2021,"WA","hh1",145
2021,"WV","hh1",269
2021,"WI","hh1",128
2021,"WY","hh1",135
2021,"AL","hh2",257
2021,"AK","hh2",100
2021,"AZ","hh2",181
2021,"AR","hh2",271
2021,"CA","hh2",872
2021,"CO","hh2",131
2021,"CT","hh2",96
2021,"DE","hh2",146
2021,"DC","hh2",137
2021,"FL","hh2",638
2021,"GA","hh2",262
2021,"HI","hh2",157
2021,"ID","hh2",172
2021,"IL","hh2",255
2021,"IN","hh2",161
2021,"IA","hh2",120
2021,"KS","hh2",125
2021,"KY","hh2",157
2021,"LA","hh2",293
2021,"ME","hh2",80
2021,"MD","hh2",105
2021,"MA","hh2",201
2021,"MI","hh2",250
2021,"MN","hh2",113
2021,"MS","hh2",286
2021,"MO","hh2",178
2021,"MT","hh2",207
2021,"NE","hh2",118
2021,"NV","hh2",177
2021,"NH","hh2",107
2021,"NJ","hh2",176
2021,"NM","hh2",275
2021,"NY","hh2",411
2021,"NC","hh2",281
2021,"ND","hh2",172
2021,"OH","hh2",273
2021,"OK","hh2",206
2021,"OR","hh2",159
2021,"PA","hh2",260
2021,"RI","hh2",91
2021,"SC","hh2",201
2021,"SD","hh2",128
2021,"TN","hh2",238
2021,"TX","hh2",720
2021,"UT","hh2",136
2021,"VT","hh2",127
2021,"VA","hh2",191
2021,"WA","hh2",143
2021,"WV","hh2",262
2021,"WI","hh2",158
2021,"WY","hh2",163
2021,"AL","hh3",227
2021,"AK","hh3",99
2021,"AZ","hh3",165
2021,"AR","hh3",202
2021,"CA","hh3",752
2021,"CO","hh3",130
2021,"CT","hh3",89
2021,"DE","hh3",122
2021,"DC","hh3",119
2021,"FL","hh3",540
2021,"GA","hh3",221
2021,"HI","hh3",133
2021,"ID","hh3",173
2021,"IL","hh3",253
2021,"IN","hh3",173
2021,"IA","hh3",108
2021,"KS","hh3",107
2021,"KY","hh3",98
2021,"LA","hh3",224
2021,"ME","hh3",70
2021,"MD","hh3",91
2021,"MA","hh3",165
2021,"MI","hh3",219
2021,"MN","hh3",125
2021,"MS","hh3",163
2021,"MO","hh3",125
2021,"MT","hh3",147
2021,"NE","hh3",114
2021,"NV","hh3",138
2021,"NH","hh3",102
2021,"NJ","hh3",135
2021,"NM","hh3",190
2021,"NY","hh3",294
2021,"NC","hh3",237
2021,"ND","hh3",171
2021,"OH","hh3",188
2021,"OK","hh3",167
2021,"OR","hh3",136
2021,"PA","hh3",254
2021,"RI","hh3",85
2021,"SC","hh3",190
2021,"SD","hh3",123
2021,"TN","hh3",197
2021,"TX","hh3",569
2021,"UT","hh3",141
2021,"VT","hh3",99
2021,"VA","hh3",180
2021,"WA","hh3",152
2021,"WV","hh3",146
2021,"WI","hh3",131
2021,"WY","hh3",137
2021,"AL","hh4",346
2021,"AK","hh4",199
2021,"AZ","hh4",272
2021,"AR","hh4",249
2021,"CA","hh4",1495
2021,"CO","hh4",248
2021,"CT","hh4",164
2021,"DE","hh4",199
2021,"DC","hh4",263
2021,"FL","hh4",749
2021,"GA","hh4",339
2021,"HI","hh4",287
2021,"ID","hh4",358
2021,"IL","hh4",484
2021,"IN","hh4",280
2021,"IA","hh4",203
2021,"KS","hh4",225
2021,"KY","hh4",189
2021,"LA","hh4",359
2021,"ME","hh4",124
2021,"MD","hh4",204
2021,"MA","hh4",323
2021,"MI","hh4",366
2021,"MN","hh4",222
2021,"MS","hh4",243
2021,"MO","hh4",248
2021,"MT","hh4",274
2021,"NE","hh4",216
2021,"NV","hh4",235
2021,"NH","hh4",210
2021,"NJ","hh4",264
2021,"NM","hh4",283
2021,"NY","hh4",564
2021,"NC","hh4",365
2021,"ND","hh4",274
2021,"OH","hh4",388
2021,"OK","hh4",253
2021,"OR","hh4",313
2021,"PA","hh4",406
2021,"RI","hh4",129
2021,"SC","hh4",267
2021,"SD","hh4",245
2021,"TN","hh4",299
2021,"TX","hh4",953
2021,"UT","hh4",290
2021,"VT","hh4",234
2021,"VA","hh4",313
2021,"WA","hh4",344
2021,"WV","hh4",240
2021,"WI","hh4",231
2021,"WY","hh4",281
2021,"AL","hh5",163
2021,"AK","hh5",150
2021,"AZ","hh5",186
2021,"AR","hh5",134
2021,"CA","hh5",1337
2021,"CO","hh5",227
2021,"CT","hh5",154
2021,"DE","hh5",147
2021,"DC","hh5",388
2021,"FL","hh5",407
2021,"GA","hh5",199
2021,"HI","hh5",246
2021,"ID","hh5",163
2021,"IL","hh5",374
2021,"IN","hh5",148
2021,"IA","hh5",120
2021,"KS","hh5",128
2021,"KY","hh5",92
2021,"LA","hh5",188
2021,"ME","hh5",75
2021,"MD","hh5",224
2021,"MA","hh5",397
2021,"MI","hh5",240
2021,"MN","hh5",205
2021,"MS","hh5",102
2021,"MO","hh5",129
2021,"MT","hh5",162
2021,"NE","hh5",156
2021,"NV","hh5",132
2021,"NH","hh5",189
2021,"NJ","hh5",306
2021,"NM","hh5",146
2021,"NY","hh5",526
2021,"NC","hh5",243
2021,"ND","hh5",158
2021,"OH","hh5",213
2021,"OK","hh5",123
2021,"OR","hh5",215
2021,"PA","hh5",339
2021,"RI","hh5",123
2021,"SC","hh5",133
2021,"SD","hh5",98
2021,"TN","hh5",134
2021,"TX","hh5",659
2021,"UT","hh5",246
2021,"VT","hh5",146
2021,"VA","hh5",301
2021,"WA","hh5",296
2021,"WV","hh5",129
2021,"WI","hh5",159
2021,"WY","hh5",133
