"year","r","hh","numhh"
2012,"UT","hh5",0.08970368
2012,"VT","hh1",0.05053801
2012,"VT","hh2",0.07055565
2012,"VT","hh3",0.04828729
2012,"VT","hh4",0.07205015
2012,"VT","hh5",0.01938993
2012,"VA","hh1",0.66588273
2012,"VA","hh2",0.57180351
2012,"VA","hh3",0.57833912
2012,"VA","hh4",0.96458096
2012,"VA","hh5",0.40739918
2012,"WA","hh1",0.5205289
2012,"WA","hh2",0.55790088
2012,"WA","hh3",0.4868004
2012,"WA","hh4",0.75998908
2012,"WA","hh5",0.33186494
2012,"WV","hh1",0.25147757
2012,"WV","hh2",0.19399591
2012,"WV","hh3",0.13153807
2012,"WV","hh4",0.15391884
2012,"WV","hh5",0.04280528
2012,"WI","hh1",0.51304399
2012,"WI","hh2",0.58008069
2012,"WI","hh3",0.50203275
2012,"WI","hh4",0.562991
2012,"WI","hh5",0.16875918
2012,"WY","hh1",0.0505418
2012,"WY","hh2",0.05801957
2012,"WY","hh3",0.04355075
2012,"WY","hh4",0.07063777
2012,"WY","hh5",0.02049987
2013,"AL","hh1",0.50967903
2013,"AL","hh2",0.49205417
2013,"AL","hh3",0.43295294
2013,"AL","hh4",0.40960308
2013,"AL","hh5",0.11848691
2013,"AK","hh1",0.03605204
2013,"AK","hh2",0.04126882
2013,"AK","hh3",0.05070878
2013,"AK","hh4",0.0833744
2013,"AK","hh5",0.03405868
2013,"AZ","hh1",0.63685642
2013,"AZ","hh2",0.58978363
2013,"AZ","hh3",0.43419088
2013,"AZ","hh4",0.63338004
2013,"AZ","hh5",0.23607294
2013,"AR","hh1",0.33793948
2013,"AR","hh2",0.3971017
2013,"AR","hh3",0.21402825
2013,"AR","hh4",0.17445744
2013,"AR","hh5",0.05837202
2013,"CA","hh1",2.89779685
2013,"CA","hh2",2.8932452
2013,"CA","hh3",2.15822538
2013,"CA","hh4",3.52381232
2013,"CA","hh5",2.01999167
2013,"CO","hh1",0.37319249
2013,"CO","hh2",0.3640209
2013,"CO","hh3",0.40902635
2013,"CO","hh4",0.56440277
2013,"CO","hh5",0.36257028
2013,"CT","hh1",0.25768588
2013,"CT","hh2",0.26754919
2013,"CT","hh3",0.24289049
2013,"CT","hh4",0.39778142
2013,"CT","hh5",0.25218205
2013,"DE","hh1",0.07438038
2013,"DE","hh2",0.09091922
2013,"DE","hh3",0.06410394
2013,"DE","hh4",0.09579693
2013,"DE","hh5",0.03253994
2013,"DC","hh1",0.09450304
2013,"DC","hh2",0.05379928
2013,"DC","hh3",0.04742766
2013,"DC","hh4",0.07664898
2013,"DC","hh5",0.05857425
2013,"FL","hh1",1.96800887
2013,"FL","hh2",2.0964102
2013,"FL","hh3",1.35393486
2013,"FL","hh4",1.75686865
2013,"FL","hh5",0.74334971
2013,"GA","hh1",1.10939144
2013,"GA","hh2",0.90048695
2013,"GA","hh3",0.71435469
2013,"GA","hh4",0.81705309
2013,"GA","hh5",0.34084356
2013,"HI","hh1",0.09390766
2013,"HI","hh2",0.09022516
2013,"HI","hh3",0.07644697
2013,"HI","hh4",0.14388304
2013,"HI","hh5",0.06194873
2013,"ID","hh1",0.15111101
2013,"ID","hh2",0.16130674
2013,"ID","hh3",0.10640644
2013,"ID","hh4",0.15246767
2013,"ID","hh5",0.03788534
2013,"IL","hh1",1.22684473
2013,"IL","hh2",1.20607351
2013,"IL","hh3",0.83969244
2013,"IL","hh4",1.2180444
2013,"IL","hh5",0.6436604
2013,"IN","hh1",0.75610537
2013,"IN","hh2",0.6339818
2013,"IN","hh3",0.49360194
2013,"IN","hh4",0.65161179
2013,"IN","hh5",0.21742514
2013,"IA","hh1",0.33250076
2013,"IA","hh2",0.23516779
2013,"IA","hh3",0.24002768
2013,"IA","hh4",0.32528372
2013,"IA","hh5",0.15326619
2013,"KS","hh1",0.28039107
2013,"KS","hh2",0.28805976
2013,"KS","hh3",0.12664217
2013,"KS","hh4",0.27816125
2013,"KS","hh5",0.10652604
2013,"KY","hh1",0.61677303
2013,"KY","hh2",0.38216794
2013,"KY","hh3",0.40660829
2013,"KY","hh4",0.33347144
2013,"KY","hh5",0.12863112
2013,"LA","hh1",0.48259907
2013,"LA","hh2",0.4771785
2013,"LA","hh3",0.25963776
2013,"LA","hh4",0.39967434
2013,"LA","hh5",0.16665067
2013,"ME","hh1",0.12183159
2013,"ME","hh2",0.13669725
2013,"ME","hh3",0.11592494
2013,"ME","hh4",0.1546591
2013,"ME","hh5",0.04609889
2013,"MD","hh1",0.3514643
2013,"MD","hh2",0.48518333
2013,"MD","hh3",0.41987981
2013,"MD","hh4",0.68594356
2013,"MD","hh5",0.39943122
2013,"MA","hh1",0.6290143
2013,"MA","hh2",0.47588599
2013,"MA","hh3",0.43036119
2013,"MA","hh4",0.63342355
2013,"MA","hh5",0.46119359
2013,"MI","hh1",0.84033563
2013,"MI","hh2",0.92517061
2013,"MI","hh3",0.86158251
2013,"MI","hh4",0.97092548
2013,"MI","hh5",0.46194228
2013,"MN","hh1",0.46062789
2013,"MN","hh2",0.38788937
2013,"MN","hh3",0.32788311
2013,"MN","hh4",0.6247002
2013,"MN","hh5",0.29142784
2013,"MS","hh1",0.3930553
2013,"MS","hh2",0.30381985
2013,"MS","hh3",0.10883889
2013,"MS","hh4",0.20750371
2013,"MS","hh5",0.06278096
2013,"MO","hh1",0.73282697
2013,"MO","hh2",0.5805911
2013,"MO","hh3",0.37741504
2013,"MO","hh4",0.65013926
2013,"MO","hh5",0.16918316
2013,"MT","hh1",0.10529843
2013,"MT","hh2",0.13149934
2013,"MT","hh3",0.07259215
2013,"MT","hh4",0.10633735
2013,"MT","hh5",0.02518901
2013,"NE","hh1",0.16654807
2013,"NE","hh2",0.15915434
2013,"NE","hh3",0.15850041
2013,"NE","hh4",0.22019626
2013,"NE","hh5",0.06733319
2013,"NV","hh1",0.30133792
2013,"NV","hh2",0.24142223
2013,"NV","hh3",0.21643486
2013,"NV","hh4",0.26076222
2013,"NV","hh5",0.10819867
2013,"NH","hh1",0.08150785
2013,"NH","hh2",0.11308175
2013,"NH","hh3",0.10013458
2013,"NH","hh4",0.15650429
2013,"NH","hh5",0.07928864
2013,"NJ","hh1",0.69038243
2013,"NJ","hh2",0.66864338
2013,"NJ","hh3",0.46964431
2013,"NJ","hh4",0.8663783
2013,"NJ","hh5",0.63188106
2013,"NM","hh1",0.28838889
2013,"NM","hh2",0.18210162
2013,"NM","hh3",0.12862888
2013,"NM","hh4",0.18511719
2013,"NM","hh5",0.05633562
2013,"NY","hh1",2.34343057
2013,"NY","hh2",1.74584058
2013,"NY","hh3",1.15099367
2013,"NY","hh4",1.82231184
2013,"NY","hh5",1.07560292
2013,"NC","hh1",1.09608598
2013,"NC","hh2",1.00040607
2013,"NC","hh3",0.65082758
2013,"NC","hh4",0.91009786
2013,"NC","hh5",0.27848451
2013,"ND","hh1",0.07182054
2013,"ND","hh2",0.06530337
2013,"ND","hh3",0.05357571
2013,"ND","hh4",0.08827202
2013,"ND","hh5",0.03126755
2013,"OH","hh1",1.27087097
2013,"OH","hh2",1.05734588
2013,"OH","hh3",0.90220147
2013,"OH","hh4",1.06882266
2013,"OH","hh5",0.40985967
2013,"OK","hh1",0.40536184
2013,"OK","hh2",0.40029079
2013,"OK","hh3",0.23275627
2013,"OK","hh4",0.36181079
2013,"OK","hh5",0.09775637
2013,"OR","hh1",0.36533348
2013,"OR","hh2",0.49061855
2013,"OR","hh3",0.24003176
2013,"OR","hh4",0.43791374
2013,"OR","hh5",0.1338284
2013,"PA","hh1",1.22691209
2013,"PA","hh2",1.21615468
2013,"PA","hh3",0.88695208
2013,"PA","hh4",1.40609105
2013,"PA","hh5",0.51485309
2013,"RI","hh1",0.10555565
2013,"RI","hh2",0.0837835
2013,"RI","hh3",0.06941074
2013,"RI","hh4",0.10721833
2013,"RI","hh5",0.05594938
2013,"SC","hh1",0.58319534
2013,"SC","hh2",0.52757115
2013,"SC","hh3",0.33912338
2013,"SC","hh4",0.41988042
2013,"SC","hh5",0.09831175
2013,"SD","hh1",0.0690013
2013,"SD","hh2",0.08986517
2013,"SD","hh3",0.06172878
2013,"SD","hh4",0.09578513
2013,"SD","hh5",0.02112977
2013,"TN","hh1",0.70874299
2013,"TN","hh2",0.7579108
2013,"TN","hh3",0.41923602
2013,"TN","hh4",0.53104362
2013,"TN","hh5",0.1460789
2013,"TX","hh1",2.4393968
2013,"TX","hh2",2.40779653
2013,"TX","hh3",1.64338466
2013,"TX","hh4",2.40830787
2013,"TX","hh5",0.94520109
2013,"UT","hh1",0.154448
2013,"UT","hh2",0.23942565
2013,"UT","hh3",0.2193147
2013,"UT","hh4",0.27789112
2013,"UT","hh5",0.10451513
2013,"VT","hh1",0.03145211
2013,"VT","hh2",0.06923795
2013,"VT","hh3",0.05312011
2013,"VT","hh4",0.07776851
2013,"VT","hh5",0.02840649
2013,"VA","hh1",0.58591916
2013,"VA","hh2",0.61883853
2013,"VA","hh3",0.65750196
2013,"VA","hh4",0.96115196
2013,"VA","hh5",0.49688562
2013,"WA","hh1",0.50480925
2013,"WA","hh2",0.53499249
2013,"WA","hh3",0.53724812
2013,"WA","hh4",0.69434165
2013,"WA","hh5",0.44122301
2013,"WV","hh1",0.25024498
2013,"WV","hh2",0.18452755
2013,"WV","hh3",0.11418488
2013,"WV","hh4",0.13869253
2013,"WV","hh5",0.06100861
2013,"WI","hh1",0.61864152
2013,"WI","hh2",0.54302348
2013,"WI","hh3",0.4157533
2013,"WI","hh4",0.631769
2013,"WI","hh5",0.19471467
2013,"WY","hh1",0.04709401
2013,"WY","hh2",0.04866144
2013,"WY","hh3",0.03774163
2013,"WY","hh4",0.07526676
2013,"WY","hh5",0.03038275
2014,"AL","hh1",0.58615326
2014,"AL","hh2",0.52431082
2014,"AL","hh3",0.28207015
2014,"AL","hh4",0.43227256
2014,"AL","hh5",0.13699121
2014,"AK","hh1",0.05458981
2014,"AK","hh2",0.04535075
2014,"AK","hh3",0.04132033
2014,"AK","hh4",0.08198728
2014,"AK","hh5",0.03826674
2014,"AZ","hh1",0.72128211
2014,"AZ","hh2",0.60389516
2014,"AZ","hh3",0.4714979
2014,"AZ","hh4",0.61741884
2014,"AZ","hh5",0.19974312
2014,"AR","hh1",0.3413154
2014,"AR","hh2",0.30719352
2014,"AR","hh3",0.21664972
2014,"AR","hh4",0.24608381
2014,"AR","hh5",0.05935175
2014,"CA","hh1",3.09877168
2014,"CA","hh2",2.86708895
2014,"CA","hh3",2.16860279
2014,"CA","hh4",3.62406995
2014,"CA","hh5",1.98347124
2014,"CO","hh1",0.43080505
2014,"CO","hh2",0.47030103
2014,"CO","hh3",0.4162926
2014,"CO","hh4",0.62371194
2014,"CO","hh5",0.27883681
2014,"CT","hh1",0.25789681
2014,"CT","hh2",0.2736546
2014,"CT","hh3",0.22229129
2014,"CT","hh4",0.41492379
2014,"CT","hh5",0.24505005
2014,"DE","hh1",0.07469419
2014,"DE","hh2",0.09094351
2014,"DE","hh3",0.06984321
2014,"DE","hh4",0.09674998
2014,"DE","hh5",0.04103143
2014,"DC","hh1",0.07889027
2014,"DC","hh2",0.05242857
2014,"DC","hh3",0.03444914
2014,"DC","hh4",0.08337407
2014,"DC","hh5",0.06779769
2014,"FL","hh1",2.22374701
2014,"FL","hh2",2.15761257
2014,"FL","hh3",1.36005838
2014,"FL","hh4",1.66852794
2014,"FL","hh5",0.65875917
2014,"GA","hh1",1.02551297
2014,"GA","hh2",0.9734514
2014,"GA","hh3",0.69462307
2014,"GA","hh4",0.91261607
2014,"GA","hh5",0.34163032
2014,"HI","hh1",0.08575967
2014,"HI","hh2",0.08315133
2014,"HI","hh3",0.07362673
2014,"HI","hh4",0.15541982
2014,"HI","hh5",0.06154237
2014,"ID","hh1",0.11724388
2014,"ID","hh2",0.16687204
2014,"ID","hh3",0.11122732
2014,"ID","hh4",0.16505685
2014,"ID","hh5",0.04775207
2014,"IL","hh1",1.1930563
2014,"IL","hh2",1.18373713
2014,"IL","hh3",0.90720468
2014,"IL","hh4",1.25311007
2014,"IL","hh5",0.61392844
2014,"IN","hh1",0.64175979
2014,"IN","hh2",0.72128908
2014,"IN","hh3",0.45168591
2014,"IN","hh4",0.58267054
2014,"IN","hh5",0.21763297
2014,"IA","hh1",0.27100437
2014,"IA","hh2",0.29754745
2014,"IA","hh3",0.20948582
2014,"IA","hh4",0.36668106
2014,"IA","hh5",0.11482332
2014,"KS","hh1",0.26200436
2014,"KS","hh2",0.29677389
2014,"KS","hh3",0.19778376
2014,"KS","hh4",0.29039244
2014,"KS","hh5",0.11277018
2014,"KY","hh1",0.53376469
2014,"KY","hh2",0.48928701
2014,"KY","hh3",0.30401105
2014,"KY","hh4",0.37384049
2014,"KY","hh5",0.12909027
2014,"LA","hh1",0.62214804
2014,"LA","hh2",0.40964857
2014,"LA","hh3",0.26331745
2014,"LA","hh4",0.41645197
2014,"LA","hh5",0.13201231
2014,"ME","hh1",0.14534068
2014,"ME","hh2",0.13317218
2014,"ME","hh3",0.11322768
2014,"ME","hh4",0.14756246
2014,"ME","hh5",0.03784366
2014,"MD","hh1",0.39024893
2014,"MD","hh2",0.36511881
2014,"MD","hh3",0.34542456
2014,"MD","hh4",0.68035724
2014,"MD","hh5",0.44884431
2014,"MA","hh1",0.65953859
2014,"MA","hh2",0.43718553
2014,"MA","hh3",0.39529609
2014,"MA","hh4",0.69059976
2014,"MA","hh5",0.47649192
2014,"MI","hh1",0.94947274
2014,"MI","hh2",0.97444866
2014,"MI","hh3",0.74588223
2014,"MI","hh4",1.0306182
2014,"MI","hh5",0.34765244
2014,"MN","hh1",0.34547611
2014,"MN","hh2",0.46752079
2014,"MN","hh3",0.36852328
2014,"MN","hh4",0.62063224
2014,"MN","hh5",0.35726786
2014,"MS","hh1",0.4379152
2014,"MS","hh2",0.29396297
2014,"MS","hh3",0.17400082
2014,"MS","hh4",0.20433864
2014,"MS","hh5",0.06388311
2014,"MO","hh1",0.52068387
2014,"MO","hh2",0.5696914
2014,"MO","hh3",0.43689878
2014,"MO","hh4",0.63710032
2014,"MO","hh5",0.25661756
2014,"MT","hh1",0.09708384
2014,"MT","hh2",0.11576404
2014,"MT","hh3",0.08675947
2014,"MT","hh4",0.0957089
2014,"MT","hh5",0.03654489
2014,"NE","hh1",0.16268765
2014,"NE","hh2",0.18253061
2014,"NE","hh3",0.12807232
2014,"NE","hh4",0.21378372
2014,"NE","hh5",0.07584677
2014,"NV","hh1",0.29522463
2014,"NV","hh2",0.30638143
2014,"NV","hh3",0.24545494
2014,"NV","hh4",0.23181714
2014,"NV","hh5",0.09087639
2014,"NH","hh1",0.08768515
2014,"NH","hh2",0.09646869
2014,"NH","hh3",0.08389039
2014,"NH","hh4",0.17205201
2014,"NH","hh5",0.08668101
2014,"NJ","hh1",0.63079082
2014,"NJ","hh2",0.68542435
2014,"NJ","hh3",0.53653018
2014,"NJ","hh4",0.88526639
2014,"NJ","hh5",0.57453886
2014,"NM","hh1",0.23571269
2014,"NM","hh2",0.19453804
2014,"NM","hh3",0.14666527
2014,"NM","hh4",0.19280382
2014,"NM","hh5",0.05075611
2014,"NY","hh1",2.03262411
2014,"NY","hh2",1.64364854
2014,"NY","hh3",1.11276227
2014,"NY","hh4",1.96314585
2014,"NY","hh5",1.12135477
2014,"NC","hh1",1.11075023
2014,"NC","hh2",1.00026068
2014,"NC","hh3",0.62980755
2014,"NC","hh4",0.8712624
2014,"NC","hh5",0.38428151
2014,"ND","hh1",0.06233363
2014,"ND","hh2",0.07256345
2014,"ND","hh3",0.05306499
2014,"ND","hh4",0.09743625
2014,"ND","hh5",0.0325269
2014,"OH","hh1",1.2601995
2014,"OH","hh2",1.17823099
2014,"OH","hh3",0.84740661
2014,"OH","hh4",1.13579551
2014,"OH","hh5",0.40461983
2014,"OK","hh1",0.40545521
2014,"OK","hh2",0.39233014
2014,"OK","hh3",0.28404952
2014,"OK","hh4",0.32171218
2014,"OK","hh5",0.11509038
2014,"OR","hh1",0.3760894
2014,"OR","hh2",0.34410422
2014,"OR","hh3",0.28404747
2014,"OR","hh4",0.4450404
2014,"OR","hh5",0.16779008
2014,"PA","hh1",1.11740573
2014,"PA","hh2",1.27646264
2014,"PA","hh3",0.81400519
2014,"PA","hh4",1.34241557
2014,"PA","hh5",0.60091837
2014,"RI","hh1",0.09897685
2014,"RI","hh2",0.10229521
2014,"RI","hh3",0.06845257
2014,"RI","hh4",0.11166681
2014,"RI","hh5",0.06160991
2014,"SC","hh1",0.53707669
2014,"SC","hh2",0.54502167
2014,"SC","hh3",0.3599164
2014,"SC","hh4",0.37662594
2014,"SC","hh5",0.15770325
2014,"SD","hh1",0.0865655
2014,"SD","hh2",0.08605113
2014,"SD","hh3",0.061838
2014,"SD","hh4",0.09429194
2014,"SD","hh5",0.03290671
2014,"TN","hh1",0.82550266
2014,"TN","hh2",0.70370995
2014,"TN","hh3",0.46346901
2014,"TN","hh4",0.56508442
2014,"TN","hh5",0.19966859
2014,"TX","hh1",2.32723942
2014,"TX","hh2",2.3023601
2014,"TX","hh3",1.79094047
2014,"TX","hh4",2.44087911
2014,"TX","hh5",1.05456443
2014,"UT","hh1",0.16472115
2014,"UT","hh2",0.21437997
2014,"UT","hh3",0.20355777
2014,"UT","hh4",0.30249873
2014,"UT","hh5",0.0998694
2014,"VT","hh1",0.04920437
2014,"VT","hh2",0.06235561
2014,"VT","hh3",0.05146085
2014,"VT","hh4",0.07765351
2014,"VT","hh5",0.02769909
2014,"VA","hh1",0.56797334
2014,"VA","hh2",0.70963561
2014,"VA","hh3",0.47400909
2014,"VA","hh4",0.92596323
2014,"VA","hh5",0.52646041
2014,"WA","hh1",0.53707064
2014,"WA","hh2",0.65044447
2014,"WA","hh3",0.49974708
2014,"WA","hh4",0.74829658
2014,"WA","hh5",0.35846063
2014,"WV","hh1",0.26299427
2014,"WV","hh2",0.20051535
2014,"WV","hh3",0.11591361
2014,"WV","hh4",0.15135983
2014,"WV","hh5",0.04597356
2014,"WI","hh1",0.50896955
2014,"WI","hh2",0.50074371
2014,"WI","hh3",0.50763058
2014,"WI","hh4",0.67474737
2014,"WI","hh5",0.19868666
2014,"WY","hh1",0.05126286
2014,"WY","hh2",0.05955728
2014,"WY","hh3",0.04264409
2014,"WY","hh4",0.0692105
2014,"WY","hh5",0.02021354
2015,"AL","hh1",0.57446413
2015,"AL","hh2",0.51599699
2015,"AL","hh3",0.29304693
2015,"AL","hh4",0.45293989
2015,"AL","hh5",0.14866487
2015,"AK","hh1",0.03724034
2015,"AK","hh2",0.04656035
2015,"AK","hh3",0.04861404
2015,"AK","hh4",0.08874609
2015,"AK","hh5",0.04106601
2015,"AZ","hh1",0.60015327
2015,"AZ","hh2",0.64338219
2015,"AZ","hh3",0.48674367
2015,"AZ","hh4",0.67022903
2015,"AZ","hh5",0.236189
2015,"AR","hh1",0.35123113
2015,"AR","hh2",0.33046783
2015,"AR","hh3",0.18408353
2015,"AR","hh4",0.25469704
2015,"AR","hh5",0.09099951
2015,"CA","hh1",2.89538556
2015,"CA","hh2",2.84182063
2015,"CA","hh3",2.17223465
2015,"CA","hh4",3.70074282
2015,"CA","hh5",2.32814976
2015,"CO","hh1",0.39536763
2015,"CO","hh2",0.50814877
2015,"CO","hh3",0.35643548
2015,"CO","hh4",0.70139644
2015,"CO","hh5",0.28991848
2015,"CT","hh1",0.23640472
2015,"CT","hh2",0.27481614
2015,"CT","hh3",0.22669582
2015,"CT","hh4",0.43885889
2015,"CT","hh5",0.25353483
2015,"DE","hh1",0.0856486
2015,"DE","hh2",0.08640732
2015,"DE","hh3",0.06989479
2015,"DE","hh4",0.1175569
2015,"DE","hh5",0.04074568
2015,"DC","hh1",0.07336811
2015,"DC","hh2",0.05479929
2015,"DC","hh3",0.04024536
2015,"DC","hh4",0.08124279
2015,"DC","hh5",0.07207655
2015,"FL","hh1",2.29684859
2015,"FL","hh2",1.9622056
2015,"FL","hh3",1.30747115
2015,"FL","hh4",1.93494256
2015,"FL","hh5",0.76209065
2015,"GA","hh1",1.06059176
2015,"GA","hh2",0.92480937
2015,"GA","hh3",0.62987358
2015,"GA","hh4",1.02206212
2015,"GA","hh5",0.36159204
2015,"HI","hh1",0.08979154
2015,"HI","hh2",0.08890436
2015,"HI","hh3",0.08551209
2015,"HI","hh4",0.13645519
2015,"HI","hh5",0.07086024
2015,"ID","hh1",0.13792171
2015,"ID","hh2",0.17920245
2015,"ID","hh3",0.12257718
2015,"ID","hh4",0.15299235
2015,"ID","hh5",0.05576762
2015,"IL","hh1",0.9989059
2015,"IL","hh2",1.16769112
2015,"IL","hh3",0.8760319
2015,"IL","hh4",1.33002475
2015,"IL","hh5",0.7654408
2015,"IN","hh1",0.62708797
2015,"IN","hh2",0.65320884
2015,"IN","hh3",0.4129599
2015,"IN","hh4",0.74633059
2015,"IN","hh5",0.23078563
2015,"IA","hh1",0.23303049
2015,"IA","hh2",0.32027753
2015,"IA","hh3",0.22361072
2015,"IA","hh4",0.39174885
2015,"IA","hh5",0.12976791
2015,"KS","hh1",0.26173234
2015,"KS","hh2",0.28071102
2015,"KS","hh3",0.18292043
2015,"KS","hh4",0.29987247
2015,"KS","hh5",0.12154349
2015,"KY","hh1",0.57418393
2015,"KY","hh2",0.46664045
2015,"KY","hh3",0.29403004
2015,"KY","hh4",0.3936451
2015,"KY","hh5",0.14564695
2015,"LA","hh1",0.54486135
2015,"LA","hh2",0.43620056
2015,"LA","hh3",0.28847456
2015,"LA","hh4",0.42272742
2015,"LA","hh5",0.15924183
2015,"ME","hh1",0.15496926
2015,"ME","hh2",0.14237315
2015,"ME","hh3",0.10153169
2015,"ME","hh4",0.15148855
2015,"ME","hh5",0.05554579
2015,"MD","hh1",0.38767987
2015,"MD","hh2",0.41699692
2015,"MD","hh3",0.35849438
2015,"MD","hh4",0.64891493
2015,"MD","hh5",0.45327677
2015,"MA","hh1",0.58844495
2015,"MA","hh2",0.47068924
2015,"MA","hh3",0.41440428
2015,"MA","hh4",0.71784563
2015,"MA","hh5",0.52271356
2015,"MI","hh1",0.87000632
2015,"MI","hh2",0.99409191
2015,"MI","hh3",0.78985828
2015,"MI","hh4",1.04571314
2015,"MI","hh5",0.37343291
2015,"MN","hh1",0.41574407
2015,"MN","hh2",0.44299721
2015,"MN","hh3",0.377951
2015,"MN","hh4",0.72316285
2015,"MN","hh5",0.28305242
2015,"MS","hh1",0.38803379
2015,"MS","hh2",0.30344266
2015,"MS","hh3",0.19536783
2015,"MS","hh4",0.20195587
2015,"MS","hh5",0.06440863
2015,"MO","hh1",0.49406029
2015,"MO","hh2",0.55581297
2015,"MO","hh3",0.41878374
2015,"MO","hh4",0.68700402
2015,"MO","hh5",0.26316447
2015,"MT","hh1",0.10169343
2015,"MT","hh2",0.1115302
2015,"MT","hh3",0.06853747
2015,"MT","hh4",0.11556628
2015,"MT","hh5",0.03851243
2015,"NE","hh1",0.14626016
2015,"NE","hh2",0.16900617
2015,"NE","hh3",0.11853048
2015,"NE","hh4",0.23338016
2015,"NE","hh5",0.06998169
2015,"NV","hh1",0.23660118
2015,"NV","hh2",0.3077635
2015,"NV","hh3",0.22701274
2015,"NV","hh4",0.2548476
2015,"NV","hh5",0.09768472
2015,"NH","hh1",0.07527026
2015,"NH","hh2",0.08853343
2015,"NH","hh3",0.08592222
2015,"NH","hh4",0.16293833
2015,"NH","hh5",0.08971148
2015,"NJ","hh1",0.65015197
2015,"NJ","hh2",0.6680495
2015,"NJ","hh3",0.50161908
2015,"NJ","hh4",0.96884068
2015,"NJ","hh5",0.62687912
2015,"NM","hh1",0.22849404
2015,"NM","hh2",0.21887803
2015,"NM","hh3",0.13507796
2015,"NM","hh4",0.17986186
2015,"NM","hh5",0.05206171
2015,"NY","hh1",1.85910226
2015,"NY","hh2",1.60594075
2015,"NY","hh3",1.18158265
2015,"NY","hh4",2.06793481
2015,"NY","hh5",1.13998054
2015,"NC","hh1",0.9581766
2015,"NC","hh2",1.05105118
2015,"NC","hh3",0.70430425
2015,"NC","hh4",0.91309315
2015,"NC","hh5",0.41619389
2015,"ND","hh1",0.06940029
2015,"ND","hh2",0.07314956
2015,"ND","hh3",0.06238209
2015,"ND","hh4",0.08888598
2015,"ND","hh5",0.03390542
2015,"OH","hh1",1.0992085
2015,"OH","hh2",1.11862607
2015,"OH","hh3",0.80607626
2015,"OH","hh4",1.22023835
2015,"OH","hh5",0.4468361
2015,"OK","hh1",0.43290055
2015,"OK","hh2",0.41195579
2015,"OK","hh3",0.27081162
2015,"OK","hh4",0.35162361
2015,"OK","hh5",0.12084335
2015,"OR","hh1",0.33763572
2015,"OR","hh2",0.39902087
2015,"OR","hh3",0.2718187
2015,"OR","hh4",0.46022243
2015,"OR","hh5",0.18391171
2015,"PA","hh1",1.09517856
2015,"PA","hh2",1.16366557
2015,"PA","hh3",0.78301478
2015,"PA","hh4",1.47520512
2015,"PA","hh5",0.62044068
2015,"RI","hh1",0.10223329
2015,"RI","hh2",0.10896251
2015,"RI","hh3",0.07324856
2015,"RI","hh4",0.11729964
2015,"RI","hh5",0.04830587
2015,"SC","hh1",0.58062842
2015,"SC","hh2",0.48327924
2015,"SC","hh3",0.35351332
2015,"SC","hh4",0.44073846
2015,"SC","hh5",0.14586085
2015,"SD","hh1",0.08625291
2015,"SD","hh2",0.07865244
2015,"SD","hh3",0.05815793
2015,"SD","hh4",0.0981312
2015,"SD","hh5",0.03668233
2015,"TN","hh1",0.71646088
2015,"TN","hh2",0.72066765
2015,"TN","hh3",0.42241152
2015,"TN","hh4",0.62489659
2015,"TN","hh5",0.25283781
2015,"TX","hh1",2.21630848
2015,"TX","hh2",2.32825734
2015,"TX","hh3",1.74187846
2015,"TX","hh4",2.57064763
2015,"TX","hh5",1.24797313
2015,"UT","hh1",0.15372948
2015,"UT","hh2",0.2238213
2015,"UT","hh3",0.19588482
2015,"UT","hh4",0.33027114
2015,"UT","hh5",0.11038502
2015,"VT","hh1",0.05334562
2015,"VT","hh2",0.05736441
2015,"VT","hh3",0.05002325
2015,"VT","hh4",0.0716539
2015,"VT","hh5",0.03271327
2015,"VA","hh1",0.71590028
2015,"VA","hh2",0.67205179
2015,"VA","hh3",0.51530503
2015,"VA","hh4",0.8611294
2015,"VA","hh5",0.54129942
2015,"WA","hh1",0.46869861
2015,"WA","hh2",0.59877161
2015,"WA","hh3",0.4973664
2015,"WA","hh4",0.89618391
2015,"WA","hh5",0.38305006
2015,"WV","hh1",0.22086423
2015,"WV","hh2",0.20551598
2015,"WV","hh3",0.1258652
2015,"WV","hh4",0.14413513
2015,"WV","hh5",0.05822325
2015,"WI","hh1",0.48199035
2015,"WI","hh2",0.59077738
2015,"WI","hh3",0.46978664
2015,"WI","hh4",0.63590299
2015,"WI","hh5",0.21324875
2015,"WY","hh1",0.04432501
2015,"WY","hh2",0.05408809
2015,"WY","hh3",0.04738363
2015,"WY","hh4",0.07301249
2015,"WY","hh5",0.02305817
2016,"AL","hh1",0.5459295
2016,"AL","hh2",0.48368052
2016,"AL","hh3",0.28760311
2016,"AL","hh4",0.44079152
2016,"AL","hh5",0.19993046
2016,"AK","hh1",0.03510153
2016,"AK","hh2",0.04659952
2016,"AK","hh3",0.04719261
2016,"AK","hh4",0.09122533
2016,"AK","hh5",0.03961267
2016,"AZ","hh1",0.57147285
2016,"AZ","hh2",0.60012774
2016,"AZ","hh3",0.53587931
2016,"AZ","hh4",0.69602211
2016,"AZ","hh5",0.30336406
2016,"AR","hh1",0.33453594
2016,"AR","hh2",0.32526532
2016,"AR","hh3",0.21892748
2016,"AR","hh4",0.23938309
2016,"AR","hh5",0.10279244
2016,"CA","hh1",2.85191468
2016,"CA","hh2",2.77909678
2016,"CA","hh3",2.14180652
2016,"CA","hh4",3.79433904
2016,"CA","hh5",2.46497226
